,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
power_ch_P6_freq_theta,0.093821,0.122568,0.125184,0.131151,0.098509,0.131705,0.156613,0.131389,0.067425,0.132101,0.077181,0.131896,0.149505,0.111671,0.080669,0.173678,0.11931,0.138564,0.113153,0.105824,0.085165,0.089979,0.114526,0.158217,0.098932,0.136153,0.073108,0.048629,0.124432,0.097126,0.133293,0.08929,0.209727,0.183407,0.12308,0.096642,0.096083,0.084124,0.26266,0.105152,0.176471,0.145448,0.047927,0.151873,0.188421,0.171298,0.154655,0.105742,0.145399,0.067286,0.134703,0.064246,0.105547,0.06129,0.059678,0.053468,0.12482,0.065909,0.102627,0.174527,0.119811,0.152807,0.100441,0.113079,0.141343,0.108732,0.067593,0.152134,0.103359,0.203402,0.119126,0.13958,0.096066,0.157871,0.091826,0.060948,0.126897,0.143334,0.087428,0.139956,0.203548,0.157077,0.144122,0.143857,0.183101,0.143486,0.186903,0.069928,0.138542,0.166765,0.190404,0.180815,0.129429,0.119681,0.097475,0.068236,0.122427,0.15348,0.134991,0.132721,0.109526,0.071763,0.059914,0.120932,0.071055,0.154736,0.113506,0.098752,0.087597,0.101884,0.070145,0.11209,0.068241,0.041812,0.135991,0.169107,0.110326,0.113763,0.192934,0.134452,0.079952,0.0608,0.15493,0.074158,0.166828,0.180023,0.09066,0.098466,0.06614,0.194205,0.134891,0.191632,0.170109,0.227544,0.208798,0.045121,0.077519,0.154536,0.074876,0.160836
power_ch_P6_freq_alpha,0.16834,0.090498,0.176742,0.132694,0.079614,0.064244,0.134136,0.093165,0.047013,0.086468,0.043249,0.127344,0.142551,0.160735,0.079821,0.109811,0.076116,0.104988,0.101634,0.122542,0.102459,0.128677,0.123923,0.137774,0.06385,0.109652,0.181438,0.052111,0.110589,0.188087,0.19391,0.105088,0.205988,0.101556,0.118281,0.070666,0.111804,0.093898,0.222986,0.15679,0.204666,0.215248,0.112645,0.168609,0.117399,0.158567,0.096331,0.139168,0.135853,0.089214,0.149103,0.072507,0.13599,0.034872,0.069394,0.127962,0.104997,0.054031,0.111137,0.105763,0.148555,0.139709,0.086387,0.115638,0.222017,0.160493,0.070949,0.172749,0.122814,0.200529,0.234727,0.192992,0.061882,0.134577,0.153062,0.173618,0.379256,0.136646,0.14021,0.246615,0.15045,0.113745,0.10079,0.142592,0.165004,0.159442,0.247506,0.169326,0.215116,0.069003,0.188137,0.211095,0.158024,0.259893,0.16855,0.116956,0.293713,0.203998,0.133522,0.218662,0.157327,0.286602,0.067068,0.170131,0.10102,0.221719,0.127563,0.07013,0.256665,0.181181,0.134244,0.059818,0.116585,0.084156,0.080932,0.173534,0.179706,0.199356,0.108215,0.268742,0.161731,0.098129,0.20507,0.134634,0.126046,0.178154,0.081477,0.118955,0.110065,0.168788,0.288602,0.228496,0.127691,0.248155,0.144042,0.100582,0.097723,0.104471,0.191021,0.28452
power_ch_P6_freq_beta,0.366886,0.106309,0.108257,0.176505,0.148671,0.141341,0.222524,0.150472,0.06154,0.151559,0.096047,0.281564,0.198069,0.182401,0.080411,0.215769,0.160972,0.203988,0.183414,0.122935,0.236583,0.10703,0.163603,0.245478,0.146897,0.300501,0.119622,0.083721,0.184274,0.191805,0.212381,0.174289,0.16206,0.202463,0.160334,0.112511,0.219696,0.073174,0.22991,0.114931,0.197529,0.208533,0.072902,0.24653,0.142884,0.299896,0.198235,0.164456,0.150175,0.123201,0.229951,0.086213,0.11268,0.02852,0.090912,0.166714,0.156082,0.104506,0.187013,0.121096,0.214984,0.174642,0.088914,0.180339,0.2314,0.311799,0.073741,0.131879,0.17021,0.269753,0.236914,0.251196,0.100286,0.29499,0.109171,0.129544,0.163942,0.279966,0.111567,0.161419,0.153578,0.238891,0.136993,0.194722,0.146605,0.213158,0.233795,0.16143,0.189691,0.087267,0.276431,0.244891,0.176908,0.197942,0.238225,0.102747,0.203091,0.163232,0.200538,0.256639,0.212978,0.226602,0.06642,0.245113,0.145099,0.123773,0.195231,0.098957,0.194076,0.156521,0.204188,0.182892,0.167301,0.081062,0.211592,0.275268,0.191537,0.163479,0.109154,0.182162,0.152323,0.13491,0.25941,0.106778,0.120012,0.111033,0.142246,0.114867,0.127169,0.269494,0.287878,0.197561,0.162602,0.127171,0.179611,0.185645,0.204598,0.145247,0.227915,0.275072
power_ch_P6_freq_lower_gamma,0.061495,0.051135,0.036046,0.051333,0.040995,0.042879,0.064144,0.037026,0.032908,0.039974,0.035392,0.090544,0.056315,0.043748,0.03434,0.058051,0.050393,0.041324,0.050306,0.037296,0.046071,0.038331,0.04138,0.070001,0.045794,0.076377,0.026766,0.020344,0.055819,0.03406,0.065512,0.054243,0.065097,0.068041,0.031335,0.043832,0.065657,0.017765,0.042832,0.023214,0.035713,0.042696,0.009695,0.032571,0.029599,0.031287,0.028142,0.032863,0.032748,0.02865,0.038351,0.021173,0.018271,0.006231,0.029208,0.031843,0.036206,0.015171,0.033241,0.036476,0.057899,0.038323,0.020149,0.034124,0.028803,0.073078,0.023021,0.025458,0.030613,0.055693,0.052662,0.066518,0.034047,0.051413,0.010903,0.033073,0.018469,0.071375,0.028174,0.043389,0.027928,0.056886,0.016112,0.025542,0.049033,0.064921,0.032137,0.043502,0.059303,0.035122,0.05752,0.073335,0.037724,0.043652,0.052801,0.026403,0.037381,0.048767,0.061627,0.065464,0.027032,0.025345,0.023628,0.054219,0.037899,0.024769,0.060555,0.033614,0.021837,0.041084,0.034211,0.0246,0.033471,0.018786,0.047818,0.050895,0.067501,0.071828,0.030947,0.047009,0.025361,0.052686,0.048362,0.021857,0.023353,0.05195,0.029206,0.034518,0.034529,0.053528,0.026216,0.039783,0.027387,0.029812,0.058623,0.026211,0.046497,0.025059,0.057429,0.039238
power_ch_P6_freq_upper_gamma,0.097576,0.043681,0.047637,0.050321,0.044869,0.057799,0.073125,0.076303,0.038315,0.067606,0.037354,0.061583,0.049269,0.042401,0.032874,0.067999,0.050048,0.050918,0.037267,0.043682,0.073561,0.042997,0.041847,0.063676,0.053987,0.060394,0.030318,0.02359,0.072594,0.028316,0.082303,0.062699,0.063794,0.066637,0.047153,0.043553,0.06328,0.023995,0.053823,0.038629,0.050516,0.052566,0.013378,0.046952,0.043193,0.045289,0.039953,0.05032,0.043012,0.028805,0.047829,0.022261,0.022942,0.008041,0.029502,0.047505,0.045413,0.019628,0.041544,0.046423,0.053974,0.035798,0.01791,0.037935,0.047186,0.06653,0.025273,0.033081,0.024991,0.052634,0.049752,0.069627,0.033732,0.050996,0.014946,0.045166,0.034212,0.054087,0.026918,0.043676,0.025905,0.02707,0.028925,0.056907,0.083457,0.062124,0.048147,0.049637,0.061677,0.033749,0.065513,0.081092,0.065084,0.049311,0.075505,0.033378,0.046525,0.042733,0.075827,0.051043,0.036333,0.034246,0.021244,0.062309,0.029722,0.042689,0.063819,0.034409,0.026416,0.038196,0.036386,0.03053,0.046886,0.02212,0.049507,0.044825,0.059311,0.056216,0.027168,0.053859,0.029223,0.039594,0.053221,0.01929,0.030594,0.040757,0.029776,0.026412,0.032355,0.050901,0.043431,0.039489,0.029859,0.039826,0.058493,0.033288,0.03085,0.047197,0.050157,0.033526
power_ch_P2_freq_delta,0.337617,0.402986,0.374453,0.393288,0.416646,0.471187,0.375885,0.437898,0.417915,0.24537,0.255925,0.355491,0.322914,0.290419,0.456844,0.326481,0.353331,0.425818,0.399316,0.379318,0.446513,0.500647,0.40433,0.260012,0.417415,0.289137,0.456921,0.272652,0.280729,0.337061,0.374086,0.446279,0.479999,0.451631,0.431468,0.314281,0.355905,0.401646,0.224323,0.415262,0.26639,0.326978,0.424818,0.267683,0.267683,0.453174,0.209505,0.388058,0.347747,0.407346,0.367562,0.450751,0.374501,0.325592,0.313577,0.442884,0.246687,0.510641,0.393823,0.405056,0.501851,0.392841,0.283935,0.399757,0.356926,0.377217,0.487673,0.423586,0.401138,0.503455,0.365155,0.31743,0.455097,0.416123,0.514365,0.325263,0.234035,0.255063,0.353337,0.298769,0.372319,0.223196,0.544508,0.440751,0.326443,0.334653,0.302947,0.268565,0.419733,0.398527,0.319255,0.324438,0.404625,0.389019,0.455139,0.400991,0.313563,0.449644,0.340095,0.370691,0.385272,0.12814,0.544833,0.169858,0.49656,0.40158,0.366252,0.411258,0.272963,0.280873,0.369179,0.43284,0.348118,0.529565,0.442004,0.427348,0.340992,0.40915,0.417499,0.204039,0.299204,0.403176,0.232194,0.452523,0.238515,0.404161,0.417616,0.468795,0.347455,0.261451,0.289826,0.262385,0.329224,0.308417,0.382804,0.35354,0.436025,0.527063,0.304806,0.401386
power_ch_P2_freq_theta,0.181203,0.08901,0.107585,0.092052,0.067377,0.064865,0.102574,0.108422,0.060721,0.136681,0.188093,0.161126,0.096117,0.115893,0.077775,0.171598,0.146237,0.121112,0.151776,0.121824,0.068671,0.04756,0.131709,0.148052,0.104885,0.13891,0.054907,0.216705,0.163226,0.127294,0.074184,0.063835,0.076769,0.090564,0.086733,0.147766,0.089906,0.135653,0.263479,0.070643,0.14099,0.159325,0.126108,0.122034,0.173314,0.081856,0.255342,0.086514,0.135945,0.093872,0.116212,0.087937,0.119692,0.225162,0.123655,0.028083,0.151387,0.034241,0.109204,0.108187,0.060427,0.144521,0.122281,0.108728,0.149485,0.055942,0.076518,0.119974,0.098965,0.04705,0.084458,0.07136,0.072222,0.082785,0.101226,0.091062,0.089614,0.194765,0.10385,0.171857,0.215783,0.264799,0.036364,0.046081,0.168844,0.202785,0.147918,0.127389,0.0919,0.135912,0.191132,0.129196,0.102174,0.102432,0.056375,0.156007,0.137996,0.048789,0.104095,0.134237,0.074944,0.183593,0.035383,0.153679,0.046719,0.148675,0.07618,0.117838,0.123643,0.221531,0.080324,0.100074,0.080867,0.055262,0.154231,0.073471,0.079541,0.056698,0.094271,0.203538,0.167549,0.0799,0.169301,0.082234,0.164348,0.14555,0.119846,0.048269,0.080107,0.152445,0.164616,0.212994,0.144044,0.268555,0.116094,0.06452,0.131539,0.046218,0.105616,0.157332
power_ch_P2_freq_alpha,0.119131,0.084373,0.157354,0.104413,0.075713,0.05514,0.08634,0.052802,0.084966,0.098386,0.075242,0.085565,0.116156,0.210567,0.060454,0.095512,0.084465,0.181482,0.151529,0.160956,0.074533,0.0495,0.122453,0.158601,0.047387,0.101534,0.10653,0.113398,0.149515,0.190188,0.125343,0.038354,0.064125,0.04881,0.061033,0.07192,0.131118,0.094279,0.215123,0.10548,0.205108,0.20779,0.181135,0.155313,0.186087,0.088615,0.24405,0.130907,0.110806,0.109719,0.148245,0.078094,0.148813,0.155371,0.130611,0.104564,0.160081,0.039672,0.102967,0.083065,0.064171,0.139565,0.263229,0.112777,0.166298,0.117205,0.061488,0.16986,0.086478,0.04793,0.129423,0.132996,0.054916,0.078583,0.082956,0.132564,0.312147,0.138039,0.150302,0.251962,0.153665,0.176079,0.036725,0.069443,0.134179,0.12266,0.150472,0.207752,0.091676,0.086643,0.129233,0.162917,0.111014,0.134843,0.098896,0.135836,0.231046,0.128924,0.114378,0.136601,0.150575,0.369537,0.027226,0.145158,0.060505,0.157582,0.112829,0.092438,0.233045,0.183628,0.120504,0.060259,0.124183,0.062389,0.075161,0.083811,0.141898,0.132275,0.084819,0.293649,0.226974,0.085616,0.24412,0.11253,0.235507,0.109189,0.070862,0.04573,0.149743,0.193378,0.213666,0.26436,0.179551,0.189791,0.110252,0.093022,0.118658,0.042752,0.163981,0.143897
power_ch_P2_freq_beta,0.227268,0.114938,0.124479,0.115223,0.136863,0.09511,0.19789,0.10182,0.062957,0.24511,0.211076,0.17493,0.225871,0.18838,0.064472,0.187776,0.161064,0.145906,0.147011,0.158334,0.117311,0.04646,0.126062,0.22642,0.146965,0.289599,0.076691,0.202013,0.185856,0.204231,0.135069,0.10696,0.055517,0.086139,0.107915,0.159718,0.185431,0.094552,0.216279,0.11409,0.200664,0.107469,0.11312,0.252909,0.212056,0.137955,0.220353,0.146049,0.176978,0.132626,0.160604,0.090829,0.167376,0.146418,0.20419,0.12218,0.25985,0.061187,0.156538,0.112042,0.090728,0.130568,0.162182,0.139382,0.165561,0.154566,0.081915,0.088304,0.187844,0.069906,0.201832,0.214772,0.09344,0.16438,0.086846,0.149329,0.24953,0.223191,0.152344,0.166973,0.109839,0.220474,0.055643,0.119829,0.128391,0.167516,0.260866,0.231578,0.109302,0.110523,0.173865,0.165379,0.161974,0.125032,0.160361,0.140218,0.179039,0.085291,0.194079,0.159479,0.153841,0.24921,0.04312,0.310745,0.113262,0.109463,0.193243,0.115233,0.21478,0.192626,0.176015,0.124945,0.195887,0.050226,0.195797,0.120407,0.175352,0.131258,0.112909,0.193698,0.224289,0.134736,0.195536,0.133518,0.21029,0.137911,0.176382,0.098153,0.178232,0.231082,0.200561,0.1551,0.192103,0.104642,0.117775,0.199485,0.17685,0.045114,0.197788,0.120788
power_ch_P2_freq_lower_gamma,0.029707,0.048505,0.048647,0.02857,0.033659,0.028522,0.033444,0.036824,0.049792,0.049725,0.053468,0.065173,0.058278,0.037337,0.02415,0.033618,0.041946,0.030336,0.032322,0.030637,0.029716,0.017587,0.030586,0.05678,0.039989,0.032666,0.02191,0.043486,0.056579,0.025541,0.027338,0.032705,0.016062,0.018883,0.020665,0.081422,0.042124,0.02154,0.029892,0.016297,0.036716,0.027867,0.017163,0.034157,0.036937,0.01833,0.0357,0.031963,0.041658,0.032493,0.026733,0.021953,0.024076,0.027989,0.054674,0.024234,0.037593,0.006495,0.030291,0.033266,0.022562,0.01937,0.025042,0.024567,0.02298,0.041799,0.017421,0.018278,0.029845,0.009839,0.049871,0.045253,0.026762,0.034078,0.013704,0.040583,0.024409,0.07677,0.034642,0.040763,0.023038,0.059735,0.009077,0.017232,0.034671,0.044227,0.026082,0.043698,0.034906,0.040464,0.052487,0.038003,0.026681,0.030839,0.030751,0.025059,0.03942,0.025087,0.048564,0.030674,0.022664,0.026262,0.013053,0.10547,0.02972,0.031781,0.046551,0.029882,0.025688,0.062436,0.028349,0.017254,0.034996,0.015115,0.0413,0.018399,0.043303,0.040273,0.027596,0.054102,0.032685,0.034043,0.027131,0.0228,0.04196,0.038566,0.033926,0.01785,0.039921,0.054017,0.023208,0.046797,0.019902,0.023543,0.043248,0.037894,0.043349,0.007751,0.032339,0.013023
power_ch_P2_freq_upper_gamma,0.045841,0.033412,0.049205,0.033508,0.036309,0.037235,0.063822,0.06143,0.062982,0.090041,0.082427,0.048092,0.045483,0.043712,0.026307,0.042671,0.03943,0.049205,0.033478,0.030908,0.042556,0.016936,0.034811,0.068271,0.038288,0.04999,0.026431,0.048025,0.063418,0.02841,0.030668,0.043439,0.015815,0.02286,0.025328,0.071861,0.037896,0.028485,0.041811,0.024891,0.042905,0.048146,0.02229,0.03876,0.044917,0.021189,0.042534,0.035378,0.053923,0.02811,0.047052,0.020327,0.029859,0.032825,0.056207,0.023841,0.054389,0.010575,0.029481,0.042624,0.020184,0.019749,0.033906,0.028707,0.034707,0.044597,0.02373,0.026078,0.031398,0.011977,0.051603,0.051288,0.041599,0.032852,0.020686,0.054965,0.032797,0.041099,0.029189,0.032718,0.020347,0.030378,0.010875,0.031535,0.053275,0.051197,0.03387,0.048802,0.043979,0.038307,0.046404,0.033476,0.042461,0.032128,0.036446,0.043187,0.044091,0.021048,0.053171,0.033827,0.031927,0.031084,0.014118,0.086235,0.025929,0.0294,0.056044,0.028064,0.035172,0.057129,0.033514,0.03048,0.025233,0.015028,0.037159,0.016261,0.047452,0.034072,0.028097,0.055553,0.043352,0.040522,0.036608,0.015913,0.049963,0.042003,0.034787,0.015579,0.035221,0.054437,0.031041,0.036375,0.026561,0.028318,0.05405,0.03937,0.036974,0.011104,0.045494,0.013041
power_ch_CPz_freq_delta,0.519454,0.303227,0.519756,0.460657,0.445616,0.491431,0.462927,0.445,0.378299,0.296866,0.310359,0.3974,0.450894,0.414596,0.317052,0.470646,0.331801,0.486672,0.48588,0.324116,0.361763,0.468069,0.497883,0.421302,0.431169,0.400894,0.382377,0.257252,0.381477,0.208043,0.265295,0.424501,0.466048,0.416739,0.482999,0.371514,0.330406,0.287856,0.263651,0.513588,0.452904,0.468313,0.499878,0.326148,0.397656,0.426784,0.365889,0.472383,0.374255,0.474217,0.418799,0.433856,0.445823,0.338552,0.441062,0.526355,0.502806,0.475365,0.547533,0.469371,0.504278,0.380138,0.309081,0.439571,0.487971,0.362483,0.460581,0.514432,0.41567,0.440628,0.521345,0.493536,0.524921,0.402039,0.318841,0.363894,0.366576,0.282308,0.5214,0.2854,0.38212,0.333997,0.518548,0.434336,0.284621,0.49466,0.282453,0.237808,0.274615,0.435087,0.346144,0.471905,0.521832,0.383387,0.51054,0.428157,0.342659,0.510227,0.370811,0.404642,0.318582,0.332091,0.423307,0.402883,0.329166,0.392162,0.318378,0.327587,0.177554,0.415235,0.500084,0.481327,0.441298,0.619032,0.388995,0.283007,0.39508,0.356002,0.420948,0.243192,0.489664,0.512201,0.252048,0.3878,0.388188,0.272672,0.479432,0.339254,0.327748,0.406106,0.406603,0.3959,0.324641,0.248916,0.398043,0.175042,0.473384,0.437491,0.414933,0.494624
power_ch_CPz_freq_theta,0.133582,0.125866,0.044885,0.174983,0.116625,0.084043,0.215696,0.111904,0.134954,0.199714,0.290368,0.15572,0.09116,0.130352,0.144925,0.154328,0.176275,0.100935,0.203469,0.174458,0.133229,0.064066,0.166679,0.102503,0.146469,0.200477,0.217457,0.316107,0.13189,0.204419,0.209173,0.153887,0.105348,0.088531,0.132581,0.194189,0.184032,0.19128,0.300082,0.037088,0.127095,0.145672,0.108818,0.227064,0.159543,0.12707,0.265767,0.075777,0.115458,0.130491,0.131321,0.168427,0.160844,0.247652,0.099495,0.061886,0.059131,0.069991,0.049915,0.077587,0.056476,0.184591,0.166178,0.101212,0.061352,0.13774,0.115403,0.085491,0.119713,0.127503,0.032927,0.085104,0.05233,0.094822,0.220579,0.177292,0.188839,0.196321,0.050992,0.276127,0.123556,0.186619,0.083538,0.182791,0.262111,0.083375,0.243189,0.275699,0.263357,0.111708,0.229314,0.202364,0.121142,0.093155,0.069285,0.152399,0.15002,0.069618,0.136234,0.117275,0.125677,0.186574,0.090013,0.081923,0.164601,0.212104,0.186742,0.148529,0.2443,0.223529,0.07516,0.084908,0.082522,0.124528,0.099686,0.145565,0.198852,0.101619,0.155587,0.256148,0.163448,0.055085,0.220473,0.074242,0.174927,0.25156,0.169129,0.169266,0.099514,0.131301,0.157698,0.120993,0.190828,0.409956,0.123711,0.280079,0.163921,0.13157,0.17075,0.154868
power_ch_CPz_freq_alpha,0.041994,0.207974,0.034909,0.08342,0.100372,0.079269,0.114666,0.086953,0.201262,0.137591,0.131122,0.100024,0.080454,0.117274,0.145959,0.060136,0.143156,0.122439,0.098076,0.226292,0.154302,0.079254,0.062195,0.097301,0.109983,0.096266,0.188221,0.148901,0.118989,0.234638,0.168939,0.109135,0.092586,0.118833,0.106982,0.116766,0.194663,0.137051,0.22888,0.050116,0.128433,0.120917,0.128885,0.25376,0.167278,0.158974,0.183923,0.108914,0.136456,0.102723,0.126966,0.194544,0.153634,0.197938,0.063964,0.060974,0.042257,0.076386,0.027811,0.09596,0.06115,0.171808,0.248867,0.101309,0.06327,0.149482,0.069867,0.064954,0.13496,0.109651,0.030215,0.053396,0.035594,0.084072,0.208726,0.15669,0.158098,0.214583,0.040664,0.221915,0.167141,0.22773,0.044819,0.099514,0.22152,0.052068,0.178232,0.213879,0.154316,0.112795,0.118573,0.120727,0.059119,0.133525,0.110995,0.120956,0.201107,0.057643,0.142996,0.123015,0.194636,0.214971,0.090664,0.092029,0.222822,0.130628,0.150965,0.205716,0.26658,0.100796,0.060975,0.071642,0.068741,0.098445,0.116651,0.221291,0.142791,0.156711,0.091016,0.218527,0.075187,0.0292,0.317521,0.190864,0.173292,0.169453,0.081137,0.089742,0.176541,0.139518,0.169969,0.173118,0.216262,0.176587,0.084404,0.222024,0.132077,0.115656,0.126698,0.054117
power_ch_CPz_freq_beta,0.073606,0.189552,0.035661,0.067359,0.13306,0.058835,0.11014,0.10917,0.132862,0.224713,0.141296,0.146676,0.113937,0.104689,0.20468,0.067152,0.160235,0.083848,0.107805,0.204009,0.198243,0.089772,0.075112,0.111437,0.116488,0.143998,0.127074,0.181756,0.142283,0.257213,0.191123,0.075988,0.065593,0.113776,0.09308,0.11581,0.150742,0.190295,0.154207,0.06444,0.069604,0.109262,0.073992,0.139912,0.096505,0.103515,0.099512,0.054223,0.16571,0.087546,0.085457,0.086333,0.106485,0.086302,0.112465,0.075122,0.070941,0.069948,0.040015,0.075914,0.0644,0.095358,0.091414,0.071002,0.079368,0.124369,0.098317,0.033754,0.109831,0.137399,0.059547,0.089666,0.050213,0.128098,0.146197,0.110873,0.136059,0.150413,0.041321,0.146241,0.104971,0.121372,0.049678,0.142589,0.15435,0.056474,0.201956,0.207065,0.233456,0.144145,0.182461,0.14261,0.101391,0.148723,0.094998,0.142163,0.131963,0.055875,0.166349,0.148588,0.145759,0.115691,0.177421,0.126895,0.184899,0.127468,0.220408,0.096373,0.222739,0.082082,0.090428,0.067714,0.121207,0.061074,0.110021,0.168433,0.101773,0.158933,0.088115,0.175963,0.070391,0.040112,0.170249,0.157992,0.109843,0.18665,0.128436,0.169044,0.19769,0.106511,0.083334,0.08496,0.126274,0.132478,0.154512,0.268564,0.109982,0.101611,0.129608,0.049366
power_ch_CPz_freq_lower_gamma,0.012252,0.033389,0.009529,0.021559,0.026371,0.019803,0.022262,0.02063,0.028588,0.027383,0.048511,0.052319,0.041289,0.021892,0.046652,0.01632,0.052572,0.019874,0.029602,0.026957,0.032052,0.020473,0.024642,0.0298,0.033693,0.022898,0.03017,0.033221,0.025478,0.036697,0.043574,0.023882,0.020715,0.02595,0.019302,0.04185,0.032949,0.041968,0.016494,0.005779,0.015674,0.026417,0.016625,0.033744,0.019162,0.015031,0.02668,0.012992,0.030292,0.016945,0.018742,0.01614,0.018602,0.020097,0.023279,0.026418,0.013988,0.009022,0.007248,0.018953,0.01186,0.0097,0.026697,0.015955,0.016235,0.024654,0.015324,0.01108,0.014271,0.044185,0.011302,0.015464,0.009509,0.041568,0.026166,0.022855,0.013362,0.038633,0.009271,0.031544,0.018347,0.025381,0.013325,0.028287,0.020508,0.013392,0.029745,0.039356,0.050364,0.036376,0.026927,0.031235,0.012623,0.033932,0.013885,0.019421,0.021562,0.012982,0.019956,0.028575,0.027445,0.021926,0.037791,0.024564,0.027971,0.027098,0.027874,0.029456,0.066888,0.027028,0.014299,0.009933,0.019478,0.01827,0.02171,0.036559,0.020143,0.029717,0.013743,0.044796,0.016442,0.006982,0.039586,0.014715,0.020136,0.042212,0.026216,0.043411,0.022012,0.029617,0.020094,0.015215,0.019389,0.018574,0.040334,0.05188,0.034641,0.02376,0.018156,0.010009
power_ch_CPz_freq_upper_gamma,0.018789,0.028162,0.00883,0.018739,0.028594,0.013206,0.030871,0.017409,0.033149,0.03535,0.036642,0.039329,0.029327,0.026987,0.048884,0.012718,0.038971,0.019641,0.029858,0.02746,0.032287,0.020225,0.021168,0.035535,0.023352,0.035469,0.035784,0.031143,0.035075,0.034715,0.042289,0.01965,0.020452,0.020722,0.023364,0.025027,0.038656,0.036245,0.022531,0.010782,0.014457,0.027402,0.016879,0.022875,0.017447,0.016315,0.02221,0.012152,0.027982,0.014631,0.024002,0.019558,0.021957,0.018127,0.027111,0.017546,0.013155,0.008388,0.011377,0.019964,0.017139,0.011287,0.024151,0.017718,0.011901,0.035017,0.022174,0.014218,0.018473,0.028927,0.010775,0.018302,0.011886,0.027876,0.031736,0.025909,0.02345,0.024879,0.010622,0.023793,0.019593,0.023746,0.010216,0.024067,0.033837,0.01016,0.027734,0.036611,0.05052,0.033575,0.028018,0.03005,0.010259,0.032852,0.015215,0.016384,0.024972,0.014873,0.024966,0.033755,0.036586,0.015352,0.028183,0.025411,0.031957,0.024117,0.054293,0.022117,0.049642,0.017146,0.018924,0.013185,0.011678,0.017762,0.022127,0.026576,0.032178,0.031948,0.018691,0.038247,0.014483,0.008075,0.030194,0.013895,0.025142,0.047733,0.02479,0.026218,0.017519,0.021118,0.017962,0.012161,0.018134,0.015946,0.039021,0.04058,0.028072,0.025942,0.027965,0.007065
power_ch_CP4_freq_delta,0.394622,0.260454,0.296021,0.404712,0.420365,0.488167,0.353705,0.475356,0.382539,0.213977,0.460645,0.475376,0.34969,0.357103,0.291921,0.328061,0.349573,0.423197,0.374562,0.428387,0.380514,0.336198,0.282172,0.276462,0.391613,0.155563,0.417145,0.23412,0.216102,0.316818,0.289463,0.349861,0.213061,0.326729,0.331854,0.353123,0.384915,0.402194,0.372125,0.335798,0.261067,0.191527,0.433628,0.432164,0.332441,0.468848,0.360991,0.514817,0.411042,0.316159,0.350129,0.326701,0.382873,0.354149,0.383067,0.329575,0.246395,0.351406,0.319961,0.400243,0.443391,0.260629,0.355232,0.262801,0.442979,0.400207,0.29308,0.337497,0.330021,0.380117,0.513187,0.468436,0.311242,0.476137,0.50285,0.411057,0.38928,0.447955,0.406072,0.332271,0.434066,0.323289,0.517306,0.267455,0.409943,0.347635,0.417548,0.317159,0.334523,0.351885,0.330876,0.270641,0.289933,0.361202,0.342187,0.432871,0.270881,0.419972,0.250992,0.366778,0.268886,0.308548,0.36062,0.174543,0.326681,0.292302,0.306457,0.277662,0.277397,0.352671,0.359163,0.378288,0.400716,0.398213,0.503112,0.233158,0.426591,0.335256,0.304329,0.454305,0.422994,0.390576,0.26958,0.414382,0.149128,0.456518,0.429196,0.339596,0.15662,0.210754,0.284018,0.408176,0.195189,0.471851,0.400293,0.307419,0.364029,0.178693,0.266774,0.416702
power_ch_CP4_freq_theta,0.178216,0.194591,0.213461,0.196044,0.073889,0.052651,0.091548,0.052977,0.12727,0.147514,0.068119,0.073001,0.122994,0.099492,0.115479,0.219109,0.152477,0.093939,0.133929,0.109959,0.051659,0.198536,0.210716,0.140721,0.131872,0.173042,0.084216,0.171867,0.221334,0.122704,0.112109,0.115338,0.20382,0.11737,0.175713,0.142779,0.059935,0.159623,0.135822,0.111562,0.160675,0.156293,0.112554,0.118983,0.115779,0.104313,0.198598,0.05105,0.088644,0.138842,0.13606,0.180337,0.105597,0.126451,0.074736,0.15916,0.18021,0.103136,0.128887,0.183252,0.051518,0.200296,0.130538,0.179953,0.124289,0.093737,0.216509,0.179934,0.172857,0.135867,0.028856,0.058178,0.092736,0.065913,0.150279,0.128094,0.096847,0.089614,0.107579,0.255386,0.137168,0.169983,0.061651,0.112599,0.084843,0.15463,0.10746,0.150401,0.161996,0.131132,0.218319,0.166587,0.116224,0.086683,0.095192,0.147831,0.210551,0.124358,0.155805,0.127318,0.176609,0.089574,0.09499,0.204101,0.130556,0.254592,0.110501,0.108775,0.125673,0.218469,0.097088,0.135012,0.082488,0.117555,0.046799,0.127569,0.14564,0.131188,0.198737,0.113556,0.108569,0.104127,0.134898,0.088609,0.155297,0.211189,0.098283,0.11534,0.148871,0.237845,0.116989,0.129658,0.175033,0.133838,0.142541,0.109743,0.196792,0.167474,0.159052,0.080593
