,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
inferiortemporal-lh_upper_gamma,4.444728,3.366885,4.575737,5.234184,5.730797,3.856754,6.501575,4.692237,4.608507,2.596633,4.09674,3.810503,5.439471,4.596971,4.639328,4.900385,8.016763,6.236533,4.086963,6.139535,6.037157,2.762325,5.437291,4.26737,3.503991,4.368357,6.144661,5.337821,5.348278,7.345169,8.758631,4.843945,13.695241,7.882566,8.11366,6.455667,7.227102,5.742094,7.675021,6.253053,6.175254,5.660098,7.473517,6.554208,6.913135,4.329183,6.942067,5.651951,6.961653,4.253583,10.100442,5.203339,4.933123,5.484045,4.427105,5.695133,5.400572,4.893184,6.963978,6.47382,5.707856,4.99957,5.216414,5.459257,4.910701,5.134726,4.637163,8.26849,5.955177,4.422244,7.264116,6.169717,6.773734,4.674314,6.420602,5.072701,6.139615,6.647604,4.983256,3.933318,8.20848,6.8392,8.187997,6.159176,3.486952,6.618944,4.863925,5.429514,3.910141,4.091159,6.455387,5.829435,6.12873,6.5292,4.898062,6.371435,4.221889,7.556931,5.173488,7.30598,7.257228,6.878837,7.505124,6.009137,7.18766,9.06191,10.057466,7.511789,11.206585,8.442726,10.070202,5.375308,4.700882,9.340183,5.382429,4.198829,10.920651,5.919914,5.753022,6.347097,10.22,10.046245,20.373329,34.110397,18.636072,19.993669,6.00126,9.816748,9.350365,11.002919,7.730464,10.335543,7.155581,10.367978,8.038443,7.742945,11.796828,21.06796,14.780866,19.137488
inferiortemporal-rh_upper_gamma,11.852943,15.921446,13.467869,20.733748,17.055021,15.979836,15.941178,14.320722,17.739689,15.236651,17.425637,12.965946,19.926269,15.566251,15.792822,16.336691,21.837597,18.137932,14.990369,19.395154,14.394574,15.441067,12.932394,12.028714,18.039043,12.267677,14.206659,13.821487,10.450293,10.220306,9.74718,9.366961,11.065395,13.622912,12.86129,11.773685,12.143244,14.106877,10.384073,14.117138,8.841708,8.329539,12.048169,10.602293,13.121258,13.345055,9.60584,8.168502,11.351871,10.023427,12.661826,10.85723,11.947263,10.015789,7.195684,7.753356,8.481647,5.392927,6.388562,7.367256,7.730339,8.597528,7.329147,11.881597,8.508072,7.005254,7.270658,8.9698,9.023328,8.269764,9.385755,7.368979,7.61691,8.043628,7.510996,6.317013,9.758946,4.763399,4.791984,6.712293,6.114305,8.440026,8.889366,6.674655,6.327744,8.779186,5.471404,8.340498,8.14123,6.370369,7.581414,6.391409,9.576621,8.569807,9.707838,6.839336,12.144216,7.349988,8.171667,6.975501,9.363677,7.124656,6.600315,5.751923,8.166022,9.569655,12.803424,7.759747,9.060659,11.192918,14.466136,5.782674,4.972697,16.677475,6.136819,6.733139,10.675601,6.39584,10.471817,8.415273,15.241385,16.327048,11.298062,12.720277,11.279316,24.152032,10.553623,7.263854,5.976154,5.951571,5.03523,7.593875,10.383391,4.558437,4.476034,7.21207,10.080963,20.884179,13.734997,12.425291
insula-lh_upper_gamma,26.969115,25.029667,19.489131,18.210228,18.902325,23.325935,22.638761,17.51771,18.958622,16.958717,13.015303,14.574239,16.9665,21.906243,19.158184,18.560401,21.530965,19.064266,17.107949,19.563186,21.596634,16.753962,13.781867,19.836221,19.987708,13.103541,19.381756,19.10896,18.426799,12.633675,14.928473,12.554041,17.958481,16.566258,18.42533,18.217593,24.255883,12.439991,18.962325,11.740421,19.959307,17.495274,17.412648,16.701676,16.847293,21.557157,18.185378,29.603121,13.987162,13.38177,23.008438,12.202486,16.939258,17.75219,10.918308,10.5622,11.90803,12.916553,12.516912,13.44727,16.255543,22.730108,18.64827,25.327886,20.887299,20.627135,16.8599,28.174039,30.05365,17.451224,23.671346,23.31197,11.565206,16.85549,16.767846,12.717791,28.544913,16.874946,16.492048,20.645009,40.025898,37.124467,34.586557,9.296092,8.745198,15.321459,15.438744,25.838125,10.032841,22.871036,12.300735,22.140661,27.782229,16.890565,21.959739,32.166631,36.190858,35.405301,30.89726,27.854809,30.909241,47.702287,32.941059,25.069198,22.392764,48.702834,65.041336,57.026519,61.3411,61.200748,79.289692,20.422993,24.075066,42.103623,26.539473,25.1408,53.508521,38.089744,58.537701,37.527605,72.570815,75.898157,77.545677,116.654608,77.832475,88.474633,21.534277,15.567436,41.036572,20.750184,27.190668,50.362683,40.518793,27.119119,33.989608,71.701284,54.926119,103.367978,86.547266,108.825285
insula-rh_upper_gamma,13.333619,18.919831,29.169872,21.952408,36.989672,21.807486,35.856641,22.449296,19.60046,30.478987,34.696669,19.831828,25.80555,30.910492,23.294168,22.230184,33.217663,25.725628,17.262316,34.896063,24.983822,30.728713,24.051737,17.409839,17.807586,28.930029,22.933922,24.910724,17.777443,19.683908,18.515691,15.152484,32.116675,28.936548,33.521037,35.976892,25.73709,20.722211,22.438514,25.909984,32.086609,28.765769,31.560533,21.932036,29.085036,33.815295,22.836912,22.851738,19.109942,28.911051,27.67205,24.669115,26.017531,25.134784,21.622832,13.540689,17.824897,14.148505,15.625169,21.929041,20.358023,21.166797,24.420939,17.269669,20.673828,15.053944,18.505335,28.736978,22.32397,16.98212,16.939775,19.376131,27.140105,19.765138,21.147528,19.215115,26.739033,20.022589,15.621778,19.770795,16.600197,26.225376,23.422602,20.193624,16.652528,22.754213,15.712195,23.810269,14.461455,18.185677,13.713652,20.629198,16.695888,22.269332,16.753486,21.313497,25.410812,23.7095,10.991426,11.803542,29.375825,20.202312,26.352963,13.949592,21.183688,22.383984,42.87436,31.820488,24.536978,19.523854,45.979968,16.93333,11.550086,27.601737,13.351808,13.347812,16.727162,17.917252,16.582048,14.242279,21.121671,15.686664,16.28997,16.867441,29.142718,27.567955,16.566346,9.594582,11.670144,9.488878,11.884104,19.176094,11.122586,10.606223,15.232057,18.54979,21.962655,31.725957,21.994358,16.949636
isthmuscingulate-lh_upper_gamma,7.86818,12.153278,9.518245,13.983345,17.590547,12.254417,21.664912,11.732678,9.082742,7.963786,13.030456,12.605403,13.060666,11.952197,9.03103,11.981427,17.307442,13.363607,12.008985,16.233533,11.267818,11.624373,16.038737,13.704627,12.2322,9.156767,10.827544,12.047599,15.674806,15.041841,10.418119,13.743799,12.245451,16.157479,20.895574,12.006327,16.392461,20.080951,17.097927,11.844375,13.352338,25.215858,15.040946,13.352512,14.758052,20.799463,11.49317,12.379991,11.786659,21.022147,14.082351,11.696053,14.696899,17.036625,11.186473,11.878619,9.580651,8.959379,15.976166,10.719748,12.344405,14.671307,12.962931,17.697075,12.41491,11.26555,13.879283,12.860437,16.300834,8.175665,8.709941,10.385427,10.416114,13.482228,8.729366,11.345594,17.937058,6.762131,9.89831,10.117863,11.494083,10.595694,15.402956,10.774258,9.186519,11.377287,10.959962,20.977902,10.289222,12.302562,10.541456,11.781867,16.507043,18.804635,17.891565,14.255257,9.989827,14.63337,13.20312,12.988451,20.045014,20.689406,18.580887,12.121235,16.011164,20.0084,37.472141,15.498874,17.984839,12.639422,25.97109,9.979632,5.509405,13.427067,7.669037,8.528527,9.522207,8.794781,9.635809,9.190194,20.266364,13.516819,14.870108,10.824073,12.88609,10.40326,10.650448,9.901185,13.241516,7.898359,5.439864,6.011784,7.100689,4.850231,8.456474,9.301123,13.870219,18.065409,16.864908,12.012428
isthmuscingulate-rh_upper_gamma,9.790215,13.879939,13.981447,9.997248,12.762794,11.382778,16.06356,9.375291,9.732743,7.879163,10.196218,9.54542,9.258218,9.292064,11.353146,11.190945,18.542925,15.489899,9.986713,14.520885,8.697525,7.145352,10.909961,14.484695,10.040428,13.28554,8.589242,7.51138,12.431217,13.455177,11.299491,17.394309,17.909423,16.331657,15.986296,14.972194,18.405702,11.961384,17.369411,17.130397,17.557831,22.360357,16.323117,13.867649,14.314812,16.414624,13.408093,19.02993,17.824303,12.320155,15.462443,11.723736,11.108967,12.536642,10.698922,11.488722,9.543039,9.304311,13.359084,6.746597,9.072101,12.097451,6.06053,12.183018,9.187812,8.19991,11.414234,15.690554,10.650095,8.167816,9.178422,9.04249,9.051037,10.328779,10.35376,6.045752,14.132385,8.686958,7.923087,8.319338,9.769108,9.520342,16.644627,13.406299,9.007046,12.107615,10.75185,16.464073,6.67266,19.033587,8.427235,14.634865,15.794464,9.559598,12.807256,11.73815,13.326984,11.399974,14.53453,12.412026,16.074107,17.813256,14.913255,12.818805,9.729225,18.583863,26.412144,16.917173,20.888623,14.733105,20.297537,11.025441,9.088624,16.233525,6.431541,8.423614,15.378938,8.736509,10.870872,8.536525,19.256907,18.232052,17.067367,14.153331,13.878058,23.733631,11.084455,7.674574,12.108501,7.236604,6.528018,10.736731,11.354178,4.789984,11.591705,10.574403,15.555523,18.111173,18.672646,16.342246
lateraloccipital-lh_upper_gamma,3.795521,2.86202,2.452253,2.464476,4.156901,3.881121,4.198254,1.850337,3.261397,2.369162,3.981177,3.302421,2.756314,2.205103,3.535401,2.787486,4.482273,4.226706,3.046552,4.393524,2.792222,2.832704,2.970379,2.490083,3.706282,3.05944,3.129155,4.597787,4.487804,3.350189,5.145264,5.614474,7.987078,5.651153,5.511336,3.245088,6.099798,5.517918,3.813003,4.388234,5.701526,4.143636,4.009596,6.215214,5.068082,5.739641,4.25791,5.204438,3.625609,4.603915,5.060762,3.989772,2.193109,3.545628,3.382349,2.960972,3.51697,2.742804,3.65316,3.693004,3.961228,3.386808,2.814438,4.774967,2.203652,2.898269,1.900333,4.194397,3.666577,3.256541,3.038798,3.204647,4.237915,4.367207,3.181385,4.500909,3.365046,3.199032,3.235456,2.76371,3.329395,3.107708,3.56125,3.167531,2.631478,4.224236,2.868286,4.026348,3.116457,3.520334,3.458738,3.317099,3.621975,4.297515,3.423921,4.190702,2.807495,3.591834,3.769376,3.393346,4.563957,4.514204,5.04448,3.229018,2.461311,4.235754,5.587075,4.431713,5.190891,3.075957,4.017766,3.453337,3.16511,3.237666,2.981625,2.448695,5.200181,2.146607,3.583765,2.656732,5.190573,3.610226,3.366739,3.586746,4.486735,3.27946,2.81702,3.38281,4.051855,2.007742,2.080881,3.650147,3.426637,2.508005,2.767376,2.732689,3.444986,4.003064,3.488968,5.368701
lateraloccipital-rh_upper_gamma,4.837712,6.240689,4.921512,5.105292,5.281303,5.86245,4.28852,2.43736,5.007084,3.611539,4.935111,5.223932,4.129975,4.379465,5.049506,4.547711,4.848718,4.144301,3.618413,5.033482,5.536088,3.477023,4.764544,3.857536,4.634439,3.342327,4.565043,4.338359,3.443478,3.146578,4.001273,4.773796,3.86082,4.564579,4.27746,3.379757,4.927331,3.431575,3.937312,4.148029,3.535254,4.485103,3.390951,3.205861,4.744819,6.066075,4.535412,5.239931,2.800977,2.895177,4.804384,3.921134,3.826477,4.783876,4.407804,3.005373,3.427934,3.659705,3.825078,4.351085,4.89997,4.705922,2.78723,3.80617,3.682394,2.521748,3.713315,4.221671,4.391331,3.618755,3.82645,3.265968,2.788755,3.218035,4.563512,3.322219,3.584357,3.440895,3.099137,4.062416,2.925397,4.860161,5.240445,3.81327,4.388061,4.000814,3.495235,3.720142,3.718918,3.232429,4.312299,4.343319,5.337615,4.691611,3.428678,4.113175,4.494834,3.844429,4.639644,3.16798,4.916183,3.651051,3.84843,3.569749,3.457725,4.807525,6.572555,4.4972,4.065455,5.890622,6.749331,3.306669,3.394182,4.943256,3.069533,3.15638,3.480362,3.15166,4.782031,3.251127,5.65327,4.888957,3.770511,4.974352,4.132192,5.575295,3.113975,2.880862,3.899903,2.869155,3.206349,3.427433,3.99554,2.995292,4.102324,2.25275,6.315209,6.44019,5.231274,4.347674
lateralorbitofrontal-lh_upper_gamma,67.90546,80.968929,53.943711,72.251408,75.294176,71.380193,114.43783,51.293153,55.370843,44.943749,71.703705,39.395806,58.228611,69.244516,68.431899,72.206162,62.084479,62.948551,52.366522,69.438667,45.733766,58.405261,79.232014,52.131623,84.149639,56.409319,76.793098,36.200899,37.705891,26.752705,23.374683,50.169011,21.389173,35.090191,40.137224,42.037735,38.883059,46.250245,34.920694,27.833459,31.144512,56.413628,40.736451,29.089185,41.353267,41.441169,37.697869,48.168697,25.769071,30.013987,52.881357,31.115483,41.805461,45.046461,28.596893,25.430701,20.458153,28.47114,26.258782,30.244849,29.273688,46.717306,39.01773,45.680964,32.730218,39.724546,53.37283,49.635869,37.397487,32.883436,32.212679,25.953408,46.265789,27.601671,36.021034,26.311491,59.640408,32.512175,32.664999,28.453428,46.692801,39.69562,47.486161,26.501163,18.002422,26.174913,33.135903,17.519757,19.582961,26.500132,30.849269,28.090307,25.179244,28.762221,31.660764,37.671811,28.666604,29.539839,48.61966,27.705552,32.534071,54.530372,26.12068,49.579403,23.548131,43.770343,40.972067,50.51679,34.392299,53.295928,53.749663,33.211414,21.805689,31.708971,33.91859,18.373721,38.939548,37.577767,44.420776,36.572853,60.355874,59.630588,96.767121,79.302567,88.118739,45.911606,30.472281,22.279955,40.123359,31.418367,29.093325,55.575518,36.068841,34.001241,54.825899,51.153488,50.66103,80.33546,66.863072,89.280302
lateralorbitofrontal-rh_upper_gamma,44.31932,46.218518,40.14374,51.913147,51.329304,50.171507,61.319644,51.85112,54.158402,58.764819,72.330066,50.772459,42.398311,55.474298,53.9819,47.961445,46.591661,39.478393,31.922749,46.071292,45.998261,45.614309,52.638093,43.173872,46.37775,45.591018,61.751687,52.942487,56.262178,31.321022,29.837069,40.378218,34.461252,56.00964,51.512736,61.054853,47.150438,58.803241,57.984211,50.190863,63.008934,64.510508,42.262365,40.404653,45.543625,60.07088,40.738231,50.886786,45.055095,41.828747,74.062813,51.54511,46.352104,46.08643,33.098318,31.87333,25.208042,39.539184,31.95857,35.839218,45.90342,40.455561,26.563586,41.655007,59.030522,34.284372,45.978976,52.448118,45.69902,30.721381,44.486543,27.506587,38.830665,44.991836,54.210985,35.831474,36.923211,46.21034,39.05527,26.056992,41.588719,39.900668,44.803798,26.340643,39.762272,45.027125,26.325787,49.98211,28.001666,65.151235,37.428103,32.616379,36.048736,39.395972,26.377889,32.977343,54.416637,29.947545,57.041733,37.038565,60.830909,49.403125,46.244251,33.403885,44.505027,54.81163,68.340493,48.674397,63.125047,46.288412,93.761449,38.435942,34.927664,44.599081,25.65157,34.470632,43.38753,41.534363,41.271959,41.189886,55.298603,76.141669,44.762614,59.155084,59.702605,62.488957,27.120262,26.353826,41.67336,23.46243,29.650427,47.225999,42.828156,44.194881,28.923107,43.121838,51.564652,68.998303,64.297063,41.368202
lingual-lh_upper_gamma,10.192807,10.186295,15.440672,11.839522,26.180412,11.773203,31.340009,9.664529,14.853964,9.945609,15.621674,10.559523,13.789579,15.620195,12.130227,16.626241,15.166119,20.115232,9.909779,20.871471,9.788205,9.112202,13.394005,11.068868,11.376374,12.749349,16.099031,11.946148,12.309365,15.008825,16.117293,16.600549,21.011376,19.639744,27.088319,14.017291,15.176951,10.254587,12.844186,13.157354,16.96882,37.452662,14.783975,13.239782,15.824425,21.243778,13.569061,17.800188,9.295256,14.451215,21.230552,13.751866,11.17258,13.091613,18.274127,12.507588,13.365476,10.018058,18.542252,12.685456,18.105652,28.186192,10.412348,24.865378,16.284694,14.382795,12.934625,31.436899,20.852312,13.822786,14.611479,10.61641,10.680989,14.064779,9.703665,10.483675,23.100893,10.954822,8.512918,9.255784,11.89371,12.525761,25.616571,16.324975,10.707084,16.877511,10.161832,25.083417,8.280414,23.457987,14.193445,14.862402,22.376499,20.987664,15.881949,16.625919,13.517276,16.240246,13.572808,8.92949,34.816673,19.760835,27.337819,13.331928,23.521578,35.890061,64.626181,15.800074,35.553852,13.147019,39.195225,17.160269,10.408215,21.085968,13.066338,11.902372,15.257445,12.127647,16.301788,8.657513,36.397977,12.476631,22.752846,16.063906,17.555225,17.994856,14.085755,12.15102,18.090515,11.590952,10.048611,17.237972,12.498076,11.258007,13.890693,11.777349,23.901314,25.924514,20.68687,17.629365
lingual-rh_upper_gamma,22.126725,16.269414,22.427285,20.786529,37.226241,20.798759,44.292227,20.818046,27.45838,18.638056,29.597532,14.187337,20.752454,24.302441,15.941907,24.816903,23.910469,28.490835,18.44487,29.772861,20.190782,16.997331,23.46036,19.440144,20.569326,17.019119,21.077457,18.016628,11.598215,23.910368,17.948219,20.612322,16.928935,24.379711,34.627592,21.84486,21.717877,22.566476,16.906076,19.085029,21.623249,41.181842,18.895688,16.937299,16.838637,29.230284,15.995861,18.530628,16.932301,21.096574,26.660142,21.039135,16.683437,20.247467,21.520513,17.387602,18.280871,14.9499,20.533446,17.844378,22.903128,38.168558,14.273181,40.52765,23.428293,16.669986,17.480521,33.689947,28.342967,17.454188,22.246033,18.945811,15.367615,24.899879,13.681941,12.134501,31.953133,12.821648,11.699404,15.147534,17.489216,13.955752,30.560701,22.79695,14.176478,22.609036,13.435631,35.663232,17.69316,30.354908,15.939076,16.249589,28.852307,31.74839,25.301047,20.424949,24.784009,18.826681,17.981967,14.707729,47.417326,21.829968,33.447448,14.599454,26.200896,45.114703,91.844386,22.100857,40.975793,14.399226,62.279832,23.952912,9.059394,22.238456,16.755338,16.323537,15.143866,16.174308,21.49307,16.426042,37.033279,18.206521,30.923685,16.38769,17.944719,23.651343,18.745985,15.310225,16.98502,13.362518,12.795859,11.82669,13.404383,15.581228,11.970405,16.456731,32.493812,34.509251,23.185616,16.59304
medialorbitofrontal-lh_upper_gamma,99.216658,105.237101,57.87296,85.770044,124.511741,92.441874,123.010382,76.845603,71.974376,76.496789,94.10993,58.355488,69.615167,87.481846,92.922598,86.560866,82.861604,81.036432,63.937029,82.380348,72.161159,55.285472,79.206098,58.060507,101.118011,66.877553,90.3374,54.781776,59.743677,44.408836,41.194095,52.347806,46.437602,71.264403,82.724501,74.558278,66.42387,70.275822,55.933731,51.998309,75.423543,92.818059,53.382321,54.980731,68.434506,79.952142,66.226493,89.0438,46.490273,55.975372,69.27158,50.537017,45.066624,82.056484,50.957757,39.009686,37.498757,50.203878,47.469292,67.649955,65.222113,91.489541,66.748169,56.556154,64.833478,65.132847,69.898707,72.820965,60.261353,55.59281,50.517988,47.050803,53.946309,51.907062,66.146152,42.755551,77.0424,52.282701,49.166085,45.354705,70.249186,68.529658,75.975187,39.541636,51.527009,62.720653,36.978518,42.340143,32.496097,86.45892,47.865278,66.07806,56.722837,46.6025,59.054164,44.564111,72.731347,63.452899,63.804748,46.442658,77.216552,79.045134,45.607433,74.017192,57.224421,72.699565,95.946421,69.532925,86.530179,70.060792,85.791233,73.152693,53.043904,72.930952,36.53175,48.289715,70.670553,66.555816,73.147055,56.48119,81.844654,90.879975,104.442747,119.880153,152.397743,77.985663,68.581189,45.80995,68.754953,46.870956,62.718249,78.126401,55.201848,62.88435,63.684764,90.275504,94.537294,88.113323,102.20101,142.667766
medialorbitofrontal-rh_upper_gamma,76.605834,85.456767,61.009322,84.999133,93.306654,76.89181,101.387424,83.49364,68.373295,95.364256,114.150737,64.742906,62.367312,86.336488,85.78038,84.360391,81.768153,66.347771,56.408513,67.030605,74.486858,67.10605,83.050532,60.10895,83.103675,74.867535,96.079224,69.755098,86.40355,42.807745,46.606261,47.056723,57.292331,89.485947,80.783045,97.62036,71.541297,90.683125,70.463476,73.822596,91.142855,108.93375,61.226216,66.640622,71.301601,84.373059,58.784627,84.949342,65.482142,52.299732,91.790464,74.996105,57.749554,67.790785,50.226999,39.841367,40.908281,56.485869,49.831469,60.479342,69.088182,73.469176,48.211339,53.677336,86.992251,59.724073,67.537789,80.206986,68.688321,53.905053,59.012303,43.963795,55.018893,69.886785,78.904554,51.92973,51.53763,66.511436,55.929907,43.242276,63.830644,62.201474,75.95519,40.264008,59.9808,73.946947,39.097401,70.869653,39.971498,112.935637,51.243689,58.857728,58.772056,57.237062,46.978724,49.68948,76.707629,50.423466,79.728859,56.767238,94.079401,68.121286,68.919316,56.221715,60.860656,81.699135,111.25496,65.347908,112.27207,62.495027,126.425092,63.222327,57.193645,68.65617,39.125798,58.791932,63.958174,69.775939,68.690148,65.639969,68.378945,96.94743,68.589509,95.540604,121.890865,91.526855,54.040803,44.595902,73.53693,40.195272,53.257581,68.703284,63.2312,68.663324,43.344991,76.131949,84.553194,85.922282,101.309771,80.977155
middletemporal-lh_upper_gamma,9.600011,9.008109,8.139805,10.306706,8.229355,8.983237,10.058425,9.082294,9.900319,6.370423,9.736473,7.582042,9.759036,12.113276,10.039906,10.30744,11.202824,9.825265,7.04398,12.11016,10.459156,8.427614,8.75361,8.520633,8.820436,5.095255,8.970889,9.830697,11.77963,14.992429,15.386483,9.371706,19.961552,14.632585,15.011503,10.603761,15.812141,12.045651,14.019422,9.887693,11.046282,14.350378,14.378702,14.38982,14.140256,8.995154,11.005495,7.769078,12.696408,8.862616,13.385484,6.833842,12.09965,9.183208,9.480776,7.772994,7.82441,6.93377,11.812121,6.616979,13.402235,11.839474,12.133426,11.365514,13.635314,13.048312,10.630952,21.032119,16.539534,14.785649,14.943453,13.903373,11.793367,13.402277,9.511498,10.74458,18.727485,12.424021,11.255753,11.127242,27.809876,19.418235,21.582607,9.980731,5.52048,11.992958,10.205889,10.547791,7.509299,13.352359,8.739649,15.150566,12.719126,11.370991,15.052386,18.462137,21.244001,22.463229,19.634328,18.228747,23.419398,25.095185,21.25831,15.934793,16.569958,31.974302,47.300147,37.161963,43.937467,40.468793,45.823893,9.834465,12.651947,17.139656,10.844269,13.078903,30.893286,21.512951,23.94215,28.983793,39.570042,34.321628,57.667948,69.720067,53.240314,56.652653,16.670405,12.930678,22.816841,15.131158,15.346824,31.0222,24.047645,17.695279,17.288898,28.906431,36.532026,64.93772,55.481684,70.869586
middletemporal-rh_upper_gamma,21.540929,21.073453,21.377827,17.706273,12.334119,18.188662,19.647294,15.840256,17.292385,14.792124,18.845386,19.292154,17.245953,18.152088,14.472242,17.081004,21.097919,14.420914,19.339921,24.200061,25.492353,21.251954,16.73185,20.090317,15.673484,15.049517,14.195974,16.882279,13.182843,10.316205,16.289602,13.361585,10.736653,16.540861,15.647323,18.64026,13.421506,12.936659,13.087884,11.993652,19.403472,12.154716,20.842073,18.428324,13.987208,13.147724,17.423807,17.409912,14.619063,12.866076,15.679866,15.683092,19.075101,14.524875,11.433305,13.873689,11.923637,10.781214,12.102127,16.372334,13.246323,11.501239,12.282275,12.205004,13.226831,13.573187,10.553707,17.133779,15.428153,10.982927,14.456086,11.552245,20.20635,16.664079,16.14732,11.071835,15.932586,11.605988,13.193506,13.218371,12.98602,13.768182,18.009225,11.287799,15.698104,14.566017,10.404482,13.467757,10.59738,9.707433,10.589255,15.517439,9.911594,14.504089,12.185659,14.601828,21.00908,15.76789,10.772364,11.395727,14.550818,18.097054,14.328773,16.243759,15.049963,16.854868,16.275504,22.34378,15.799026,24.850328,26.233914,13.751522,13.300704,34.356567,10.144338,10.618597,17.35723,14.598906,15.362345,9.634419,21.627449,18.127082,16.018608,20.884701,14.889736,25.44317,12.62695,9.88746,11.529547,10.840109,10.612593,13.72804,13.098683,12.901157,17.506896,13.71143,26.592893,21.446815,17.689541,15.703071
paracentral-lh_upper_gamma,4.551202,5.857627,4.284117,4.041156,3.619334,3.965407,3.908626,4.684723,3.415747,3.381207,3.291549,4.02432,4.064331,3.193176,5.102982,4.020324,4.881013,4.822171,4.789885,4.16234,4.455407,3.397351,6.077786,3.891629,4.348673,3.080887,4.846036,5.329921,4.479955,4.860069,4.364384,4.133962,4.050657,4.5356,4.29545,3.100484,5.02233,3.004778,4.623695,5.177046,4.636595,3.978133,2.880823,3.982005,4.441289,3.565975,3.16383,4.027052,6.245309,4.744526,3.746485,4.778128,3.967171,4.342856,3.795755,2.839657,3.345397,3.713399,4.242997,3.645996,3.11316,4.268933,3.834944,3.670189,3.061826,3.673379,3.101684,4.095007,3.906637,3.084833,2.760398,2.873593,4.035676,4.269433,3.378942,4.745382,3.665971,3.529057,4.198307,4.032304,4.120719,3.966233,5.231607,2.860719,3.445486,3.409308,4.054413,4.31373,3.147671,5.867816,3.378268,3.919275,5.154691,3.392776,4.602599,3.525252,3.391127,2.86985,4.325752,3.85041,3.626477,3.883178,3.830384,5.068264,2.894623,4.868932,4.780464,4.958248,4.736548,5.352628,4.895261,3.336393,4.963536,4.685562,4.261671,4.160556,4.306523,4.593975,4.107599,2.971409,4.314077,5.048582,4.39974,3.628707,4.559956,4.551435,4.046077,3.350471,4.804358,4.815777,3.602334,3.398169,3.392453,3.528945,4.282334,4.678019,5.105141,5.248264,5.394951,6.692331
paracentral-rh_upper_gamma,4.022688,4.729322,4.192735,4.400683,4.944148,4.520678,3.095429,3.465295,3.757552,3.353662,3.381669,4.44795,2.300965,3.29509,3.747759,4.40658,4.80852,4.973867,4.010055,3.809342,4.443657,3.286529,4.396772,4.424788,3.997851,3.443852,3.399158,5.230129,5.48788,4.445643,5.59951,6.481549,5.228311,4.876543,4.592682,4.835472,5.148497,3.551538,6.85349,6.324856,5.346255,4.230244,5.574625,5.305164,4.626192,6.823947,5.503682,4.652522,6.043348,4.993299,4.347778,5.842046,5.577294,5.237764,4.361162,3.501402,3.274968,5.640279,2.914547,2.653118,4.412969,4.768879,3.554551,2.825906,3.294715,3.7459,3.851152,3.721951,2.969051,2.799748,3.553878,3.061771,3.907452,3.323952,4.70378,3.774518,3.172935,3.467486,3.128361,4.485877,2.957267,3.686375,3.921919,3.064234,2.873691,3.681637,3.511899,4.243944,2.558064,3.76046,3.618147,3.254163,3.613864,3.327412,3.602994,2.34288,4.138923,2.807722,3.888042,3.241258,3.144895,4.556052,3.837478,3.636928,2.43052,4.004216,4.228236,4.554132,5.086367,3.84399,4.919245,3.202012,3.531797,3.475725,2.769386,3.840276,4.04732,4.862753,3.36228,2.569295,3.131676,4.851687,2.976034,2.715461,3.389399,4.15453,4.471769,2.338076,3.737561,3.737645,3.335109,3.728053,2.213581,3.089338,4.069924,4.241346,4.499181,3.609816,2.916273,5.664153
parahippocampal-lh_upper_gamma,15.367261,17.388898,18.605439,19.793414,19.296799,15.455616,22.236305,13.358816,18.911592,13.429124,19.739565,18.163604,22.456525,22.981897,20.935684,15.433897,30.902604,25.452112,16.221958,26.207242,19.633527,15.333144,19.548116,17.22829,16.58783,15.48588,18.920469,22.85939,29.381458,38.065325,44.520547,27.297824,70.038661,42.601585,41.096522,30.327356,40.213618,25.018531,35.852001,34.641401,34.508437,30.578166,35.476956,33.899985,32.533434,19.118734,30.953316,22.350388,36.781487,19.220065,37.448738,17.611055,27.887205,28.957985,25.210968,29.501328,24.526083,21.284244,30.910931,22.579094,28.135357,25.204391,20.856986,23.051554,19.650334,24.345834,22.462473,34.715513,21.813073,23.904534,28.356358,28.331374,32.241493,22.25933,27.524714,22.832322,28.624486,25.120606,26.134903,22.333853,41.012339,25.034826,32.919498,26.600002,18.786294,32.369462,21.963273,22.416219,16.307903,25.1152,29.717266,23.604192,22.543214,24.569178,20.520939,27.74951,21.934748,29.766494,22.344306,31.673432,25.161013,31.632698,29.386819,27.730127,25.896153,43.463177,45.798731,36.993823,52.738322,36.113323,40.046725,22.271493,23.861933,29.906007,21.996626,19.55643,40.734928,26.673492,22.465267,29.935934,38.417302,32.059762,57.037319,56.118017,58.784197,50.648686,23.041363,32.673873,32.466349,29.191482,23.464264,34.938446,25.358801,25.316493,26.359342,25.91288,39.822331,51.87033,48.507279,69.388835
